20601	1642 Cases
20602	1759 Cases
20603	1904 Cases
20604	28 Cases
20606	11 Cases
20607	769 Cases
20608	33 Cases
20609	39 Cases
20611	59 Cases
20612	13 Cases
20613	971 Cases
20615	18 Cases
20616	427 Cases
20617	40 Cases
20618	33 Cases
20619	578 Cases
20620	94 Cases
20621	48 Cases
20622	442 Cases
20623	168 Cases
20624	68 Cases
20625	28 Cases
20626	9 Cases
20628	19 Cases
20630	36 Cases
20632	36 Cases
20634	367 Cases
20636	464 Cases
20637	251 Cases
20639	585 Cases
20640	576 Cases
20645	46 Cases
20646	1066 Cases
20650	649 Cases
20653	1203 Cases
20656	35 Cases
20657	829 Cases
20658	49 Cases
20659	1028 Cases
20662	136 Cases
20664	132 Cases
20667	11 Cases
20670	49 Cases
20674	26 Cases
20675	87 Cases
20676	92 Cases
20677	114 Cases
20678	565 Cases
20680	20 Cases
20684	41 Cases
20685	234 Cases
20687	17 Cases
20688	101 Cases
20689	80 Cases
20690	21 Cases
20692	48 Cases
20693	54 Cases
20695	768 Cases
20701	32 Cases
20703	19 Cases
20704	19 Cases
20705	2862 Cases
20706	4494 Cases
20707	3085 Cases
20708	2344 Cases
20710	931 Cases
20711	478 Cases
20712	722 Cases
20714	194 Cases
20715	1428 Cases
20716	1413 Cases
20718	10 Cases
20720	1651 Cases
20721	1995 Cases
20722	695 Cases
20723	2087 Cases
20724	1474 Cases
20725	10 Cases
20732	405 Cases
20733	129 Cases
20735	3016 Cases
20736	383 Cases
20737	2610 Cases
20740	2359 Cases
20741	11 Cases
20742	475 Cases
20743	3072 Cases
20744	3970 Cases
20745	2465 Cases
20746	2139 Cases
20747	2983 Cases
20748	2920 Cases
20751	108 Cases
20754	321 Cases
20755	323 Cases
20757	15 Cases
20758	37 Cases
20759	283 Cases
20762	129 Cases
20763	208 Cases
20764	194 Cases
20765	30 Cases
20769	508 Cases
20770	1818 Cases
20772	3282 Cases
20773	14 Cases
20774	3453 Cases
20776	156 Cases
20777	152 Cases
20778	91 Cases
20779	56 Cases
20781	1234 Cases
20782	3478 Cases
20783	5173 Cases
20784	3563 Cases
20785	3572 Cases
20787	18 Cases
20794	1833 Cases
20812	13 Cases
20814	1142 Cases
20815	1080 Cases
20816	457 Cases
20817	1237 Cases
20818	42 Cases
20832	1148 Cases
20833	367 Cases
20837	234 Cases
20839	12 Cases
20841	375 Cases
20842	73 Cases
20847	41 Cases
20848	9 Cases
20850	2697 Cases
20851	1045 Cases
20852	2222 Cases
20853	2222 Cases
20854	1765 Cases
20855	783 Cases
20860	183 Cases
20861	135 Cases
20862	15 Cases
20866	1145 Cases
20868	63 Cases
20871	1131 Cases
20872	805 Cases
20874	3849 Cases
20875	23 Cases
20876	1715 Cases
20877	3689 Cases
20878	2864 Cases
20879	2139 Cases
20882	665 Cases
20886	2881 Cases
20889	44 Cases
20892	55 Cases
20895	981 Cases
20896	20 Cases
20898	10 Cases
20901	2512 Cases
20902	4691 Cases
20903	2532 Cases
20904	4714 Cases
20905	1089 Cases
20906	6358 Cases
20907	17 Cases
20910	2151 Cases
20912	1631 Cases
21001	1380 Cases
21005	81 Cases
21009	1681 Cases
21012	1195 Cases
21013	200 Cases
21014	2031 Cases
21015	1383 Cases
21017	384 Cases
21028	149 Cases
21029	457 Cases
21030	1541 Cases
21032	610 Cases
21034	123 Cases
21035	430 Cases
21036	101 Cases
21037	1233 Cases
21040	1388 Cases
21042	1636 Cases
21043	2258 Cases
21044	2178 Cases
21045	2163 Cases
21046	739 Cases
21047	625 Cases
21048	401 Cases
21050	1033 Cases
21051	8 Cases
21052	31 Cases
21053	141 Cases
21054	760 Cases
21056	8 Cases
21057	218 Cases
21060	2749 Cases
21061	4024 Cases
21071	17 Cases
21074	585 Cases
21075	2074 Cases
21076	1487 Cases
21077	17 Cases
21078	896 Cases
21082	49 Cases
21084	285 Cases
21085	942 Cases
21087	362 Cases
21090	670 Cases
21093	1993 Cases
21102	506 Cases
21104	258 Cases
21108	1054 Cases
21111	190 Cases
21113	1895 Cases
