20601	2436 Cases
20602	2726 Cases
20603	2743 Cases
20604	36 Cases
20606	20 Cases
20607	1089 Cases
20608	55 Cases
20609	99 Cases
20611	87 Cases
20612	17 Cases
20613	1462 Cases
20615	28 Cases
20616	675 Cases
20617	68 Cases
20618	78 Cases
20619	981 Cases
20620	158 Cases
20621	86 Cases
20622	632 Cases
20623	243 Cases
20624	146 Cases
20625	51 Cases
20626	24 Cases
20628	35 Cases
20630	55 Cases
20632	59 Cases
20634	601 Cases
20636	848 Cases
20637	471 Cases
20639	868 Cases
20640	878 Cases
20645	70 Cases
20646	1643 Cases
20650	1188 Cases
20653	2029 Cases
20656	43 Cases
20657	1194 Cases
20658	87 Cases
20659	2229 Cases
20662	193 Cases
20664	226 Cases
20667	24 Cases
20670	78 Cases
20674	34 Cases
20675	134 Cases
20676	153 Cases
20677	188 Cases
20678	848 Cases
20680	49 Cases
20684	68 Cases
20685	359 Cases
20687	25 Cases
20688	134 Cases
20689	115 Cases
20690	49 Cases
20692	84 Cases
20693	84 Cases
20695	1157 Cases
20701	44 Cases
20703	22 Cases
20704	21 Cases
20705	3423 Cases
20706	5474 Cases
20707	3954 Cases
20708	2935 Cases
20710	1120 Cases
20711	657 Cases
20712	869 Cases
20714	262 Cases
20715	1924 Cases
20716	1889 Cases
20718	13 Cases
20720	2157 Cases
20721	2640 Cases
20722	828 Cases
20723	2779 Cases
20724	1864 Cases
20725	15 Cases
20732	600 Cases
20733	224 Cases
20735	4175 Cases
20736	546 Cases
20737	2969 Cases
20740	2783 Cases
20741	16 Cases
20742	533 Cases
20743	4404 Cases
20744	5396 Cases
20745	3468 Cases
20746	3184 Cases
20747	4427 Cases
20748	4165 Cases
20750	9 Cases
20751	176 Cases
20754	481 Cases
20755	572 Cases
20757	20 Cases
20758	52 Cases
20759	391 Cases
20762	195 Cases
20763	261 Cases
20764	298 Cases
20765	47 Cases
20769	659 Cases
20770	2396 Cases
20772	4609 Cases
20773	16 Cases
20774	4640 Cases
20776	237 Cases
20777	218 Cases
20778	134 Cases
20779	80 Cases
20781	1479 Cases
20782	4175 Cases
20783	5826 Cases
20784	4321 Cases
20785	4688 Cases
20787	20 Cases
20788	10 Cases
20794	2118 Cases
20812	16 Cases
20814	1482 Cases
20815	1402 Cases
20816	648 Cases
20817	1701 Cases
20818	58 Cases
20832	1516 Cases
20833	499 Cases
20837	375 Cases
20838	10 Cases
20839	16 Cases
20841	489 Cases
20842	100 Cases
20847	53 Cases
20848	12 Cases
20850	3384 Cases
20851	1308 Cases
20852	2844 Cases
20853	2696 Cases
20854	2377 Cases
20855	1019 Cases
20860	215 Cases
20861	204 Cases
20862	21 Cases
20866	1478 Cases
20868	84 Cases
20871	1605 Cases
20872	1044 Cases
20874	5001 Cases
20875	29 Cases
20876	2139 Cases
20877	4355 Cases
20878	3789 Cases
20879	2582 Cases
20882	917 Cases
20886	3488 Cases
20889	57 Cases
20892	84 Cases
