20601	566 Cases
20602	573 Cases
20603	642 Cases
20604	9 Cases
20607	277 Cases
20608	15 Cases
20611	9 Cases
20613	325 Cases
20615	8 Cases
20616	117 Cases
20619	119 Cases
20621	11 Cases
20622	249 Cases
20623	62 Cases
20624	17 Cases
20632	17 Cases
20634	92 Cases
20636	90 Cases
20637	73 Cases
20639	180 Cases
20640	136 Cases
20645	15 Cases
20646	363 Cases
20650	165 Cases
20653	334 Cases
20656	10 Cases
20657	266 Cases
20658	11 Cases
20659	243 Cases
20662	34 Cases
20664	38 Cases
20670	10 Cases
20675	24 Cases
20676	26 Cases
20677	33 Cases
20678	175 Cases
20685	69 Cases
20688	24 Cases
20689	28 Cases
20692	17 Cases
20693	18 Cases
20695	227 Cases
20701	10 Cases
20703	9 Cases
20704	10 Cases
20705	1175 Cases
20706	1943 Cases
20707	1237 Cases
20708	982 Cases
20710	433 Cases
20711	166 Cases
20712	331 Cases
20714	45 Cases
20715	435 Cases
20716	489 Cases
20720	539 Cases
20721	743 Cases
20722	303 Cases
20723	723 Cases
20724	562 Cases
20732	116 Cases
20733	32 Cases
20735	1243 Cases
20736	100 Cases
20737	1312 Cases
20740	1001 Cases
20742	163 Cases
20743	1142 Cases
20744	1472 Cases
20745	963 Cases
20746	765 Cases
20747	1099 Cases
20748	1067 Cases
20751	32 Cases
20754	90 Cases
20755	61 Cases
20758	8 Cases
20759	82 Cases
20762	28 Cases
20763	67 Cases
20764	46 Cases
20769	201 Cases
20770	738 Cases
20772	1127 Cases
20774	1213 Cases
20776	31 Cases
20777	33 Cases
20778	27 Cases
20779	12 Cases
20781	538 Cases
20782	1697 Cases
20783	3056 Cases
20784	1648 Cases
20785	1464 Cases
20787	11 Cases
20794	770 Cases
20814	428 Cases
20815	364 Cases
20816	143 Cases
20817	447 Cases
20818	16 Cases
20832	385 Cases
20833	94 Cases
20837	54 Cases
20841	97 Cases
20842	17 Cases
20850	988 Cases
20851	417 Cases
20852	687 Cases
20853	819 Cases
20854	626 Cases
20855	275 Cases
20860	99 Cases
20861	25 Cases
20866	362 Cases
20868	12 Cases
20871	266 Cases
20872	218 Cases
20874	1204 Cases
20875	12 Cases
20876	565 Cases
20877	1455 Cases
20878	933 Cases
20879	733 Cases
20882	213 Cases
20886	1086 Cases
20889	12 Cases
20895	375 Cases
20901	992 Cases
20902	2022 Cases
20903	1336 Cases
20904	1848 Cases
20905	374 Cases
20906	2624 Cases
20907	10 Cases
20910	840 Cases
20912	725 Cases
21001	337 Cases
21005	29 Cases
21009	467 Cases
21012	378 Cases
21013	44 Cases
21014	500 Cases
21015	323 Cases
21017	69 Cases
21028	24 Cases
21029	168 Cases
21030	600 Cases
21032	151 Cases
21034	34 Cases
21035	84 Cases
21036	33 Cases
21037	385 Cases
21040	448 Cases
21042	445 Cases
21043	783 Cases
21044	772 Cases
21045	848 Cases
21046	241 Cases
21047	144 Cases
21048	103 Cases
21050	302 Cases
21052	13 Cases
21053	36 Cases
21054	218 Cases
21057	61 Cases
21060	779 Cases
21061	1254 Cases
21074	108 Cases
21075	645 Cases
21076	419 Cases
21078	205 Cases
21082	16 Cases
21084	86 Cases
21085	251 Cases
21087	80 Cases
21090	194 Cases
21093	673 Cases
21102	142 Cases
21104	86 Cases
21108	257 Cases
21111	52 Cases
21113	545 Cases
21114	413 Cases
21117	1312 Cases
21120	77 Cases
21122	1051 Cases
21128	256 Cases
21131	86 Cases
21132	24 Cases
21133	949 Cases
21136	657 Cases
21140	34 Cases
21144	669 Cases
21146	429 Cases
21152	70 Cases
21153	15 Cases
21154	49 Cases
21155	12 Cases
21157	494 Cases
21158	240 Cases
21160	14 Cases
21161	60 Cases
21162	103 Cases
21163	71 Cases
21201	346 Cases
21202	660 Cases
21203	14 Cases
21204	520 Cases
21205	555 Cases
21206	1553 Cases
21207	1386 Cases
21208	1133 Cases
21209	594 Cases
21210	74 Cases
21211	200 Cases
21212	646 Cases
21213	844 Cases
21214	433 Cases
21215	1801 Cases
21216	700 Cases
21217	680 Cases
21218	1011 Cases
21219	204 Cases
21220	1151 Cases
21221	1110 Cases
21222	1543 Cases
21223	638 Cases
21224	2110 Cases
21225	799 Cases
21226	112 Cases
21227	839 Cases
21228	1270 Cases
21229	1309 Cases
21230	875 Cases
21231	360 Cases
21234	1556 Cases
21236	758 Cases
21237	920 Cases
21239	846 Cases
21244	1064 Cases
21252	123 Cases
21286	464 Cases
21401	939 Cases
21402	21 Cases
21403	932 Cases
21405	18 Cases
21409	315 Cases
21412	13 Cases
21502	387 Cases
21520	8 Cases
21530	10 Cases
21531	10 Cases
21532	115 Cases
21536	13 Cases
21550	48 Cases
21555	8 Cases
21557	8 Cases
21561	9 Cases
21601	474 Cases
21607	20 Cases
21613	417 Cases
21617	175 Cases
21619	94 Cases
21620	210 Cases
21623	19 Cases
21625	26 Cases
21629	184 Cases
21631	41 Cases
21632	146 Cases
21634	64 Cases
21635	26 Cases
21636	20 Cases
21638	113 Cases
21639	62 Cases
21640	46 Cases
21643	88 Cases
21645	13 Cases
21649	148 Cases
21650	8 Cases
21651	35 Cases
21654	17 Cases
21655	48 Cases
21657	14 Cases
21658	65 Cases
21659	13 Cases
21660	66 Cases
21661	32 Cases
21662	8 Cases
21663	24 Cases
21666	132 Cases
21668	42 Cases
21673	36 Cases
21678	29 Cases
21701	695 Cases
21702	1086 Cases
21703	1074 Cases
21704	259 Cases
21710	63 Cases
21711	12 Cases
21713	171 Cases
21716	69 Cases
21719	10 Cases
21722	49 Cases
21723	12 Cases
21727	73 Cases
21737	26 Cases
21738	46 Cases
21740	851 Cases
21742	399 Cases
21746	256 Cases
21750	30 Cases
21754	99 Cases
21755	88 Cases
21756	32 Cases
21757	47 Cases
21758	40 Cases
21767	11 Cases
21769	99 Cases
21770	98 Cases
21771	437 Cases
21773	50 Cases
21774	172 Cases
21776	53 Cases
21777	16 Cases
21778	15 Cases
21779	14 Cases
21780	14 Cases
21782	47 Cases
21783	77 Cases
21784	548 Cases
21787	80 Cases
21788	82 Cases
21791	43 Cases
21793	156 Cases
21794	50 Cases
21795	118 Cases
21797	95 Cases
21798	21 Cases
21801	782 Cases
21802	13 Cases
21804	1043 Cases
21811	421 Cases
21813	47 Cases
21817	96 Cases
21822	41 Cases
21826	99 Cases
21830	48 Cases
21837	33 Cases
21838	21 Cases
21841	13 Cases
21842	371 Cases
21849	45 Cases
21850	29 Cases
21851	180 Cases
21853	198 Cases
21856	14 Cases
21863	118 Cases
21864	20 Cases
21869	17 Cases
21871	20 Cases
21874	32 Cases
21875	112 Cases
21890	10 Cases
21901	163 Cases
21903	50 Cases
21904	52 Cases
21911	211 Cases
21912	31 Cases
21913	29 Cases
21914	9 Cases
21915	24 Cases
21917	17 Cases
21918	41 Cases
21919	30 Cases
21921	591 Cases
