20601	608 Cases
20602	622 Cases
20603	706 Cases
20604	10 Cases
20607	302 Cases
20608	15 Cases
20611	12 Cases
20612	8 Cases
20613	343 Cases
20615	8 Cases
20616	126 Cases
20619	140 Cases
20621	11 Cases
20622	260 Cases
20623	68 Cases
20624	17 Cases
20632	20 Cases
20634	100 Cases
20636	98 Cases
20637	81 Cases
20639	197 Cases
20640	150 Cases
20645	18 Cases
20646	400 Cases
20650	173 Cases
20653	367 Cases
20656	10 Cases
20657	293 Cases
20658	14 Cases
20659	269 Cases
20662	40 Cases
20664	41 Cases
20670	16 Cases
20675	27 Cases
20676	33 Cases
20677	39 Cases
20678	188 Cases
20685	76 Cases
20688	24 Cases
20689	29 Cases
20692	19 Cases
20693	18 Cases
20695	259 Cases
20701	10 Cases
20703	9 Cases
20704	10 Cases
20705	1303 Cases
20706	2081 Cases
20707	1347 Cases
20708	1039 Cases
20710	474 Cases
20711	170 Cases
20712	356 Cases
20714	50 Cases
20715	485 Cases
20716	521 Cases
20720	599 Cases
20721	795 Cases
20722	323 Cases
20723	796 Cases
20724	614 Cases
20732	129 Cases
20733	38 Cases
20735	1314 Cases
20736	118 Cases
20737	1415 Cases
20740	1082 Cases
20742	168 Cases
20743	1216 Cases
20744	1600 Cases
20745	1041 Cases
20746	804 Cases
20747	1168 Cases
20748	1128 Cases
20751	43 Cases
20754	98 Cases
20755	72 Cases
20758	10 Cases
20759	89 Cases
20762	32 Cases
20763	72 Cases
20764	50 Cases
20765	8 Cases
20769	224 Cases
20770	803 Cases
20772	1222 Cases
20774	1314 Cases
20776	40 Cases
20777	37 Cases
20778	27 Cases
20779	14 Cases
20781	612 Cases
20782	1806 Cases
20783	3198 Cases
20784	1749 Cases
20785	1565 Cases
20787	11 Cases
20794	804 Cases
20814	462 Cases
20815	405 Cases
20816	159 Cases
20817	488 Cases
20818	20 Cases
20832	411 Cases
20833	112 Cases
20837	71 Cases
20841	105 Cases
20842	18 Cases
20850	1061 Cases
20851	457 Cases
20852	791 Cases
20853	892 Cases
20854	683 Cases
20855	296 Cases
20860	104 Cases
20861	32 Cases
20866	394 Cases
20868	13 Cases
20871	310 Cases
20872	258 Cases
20874	1313 Cases
20875	12 Cases
